"","x"
"188",-0.362690606821578
"189",-0.980556574008481
"190",-1.31913698624833
"191",1.03487475361433
"192",-1.6164217333496
"193",-0.229132096153782
"194",-0.271773682640304
"195",1.19204797187006
"196",-0.22666295953947
"197",-0.466203960079459
"198",-1.04233618462101
"199",-0.451637565541175
"200",-1.43844434835812
"201",0.618097931680562
"202",0.109896737121927
"203",-0.98856942384787
"204",-1.40131106930436
"205",0.139515683048839
"206",-0.809147139851435
"207",0.612713974006406
"208",0.748062956042318
"209",0.456465935258444
"210",-0.107626088629698
"211",-0.451458431011975
"212",1.04969233541951
"213",0.817552121774634
"214",-0.474376586565384
"215",0.931226228866746
"216",-0.303877781757074
"217",-1.97515383603735
"218",-0.173909277269343
"219",-0.830830615891879
"220",-1.07860770833369
"221",1.60702169230798
"222",0.606284417018673
"223",-0.980437111682846
"224",0.710948384810342
"225",-0.0556742004797028
"226",0.487505980891644
"227",-1.04484984098354
"228",-0.980569224026844
"229",1.0610112592093
"230",-1.06024765278706
"231",0.829434637015139
"232",-1.60353616764667
"233",0.792805563223973
"234",-0.397932896456506
"235",-0.452729140316853
"236",-1.52046235594583
"237",0.999724006268565
"238",0.55495984212752
"239",-0.33916169604644
"240",-0.944902156097433
"241",1.03237468469536
"242",0.496027773580764
"243",0.407260439133868
"244",-0.51900233345802
"245",1.53544448384098
"246",0.193900725098314
"247",-0.74845068294703
"248",-0.878812692543675
"249",0.264314035784199
"250",-0.654409221225603
"251",-1.38739830803154
"252",-0.562077726866002
"253",0.466769873964419
"254",-1.25583093804373
"255",0.407065697799497
"256",-0.801008466570215
"257",-0.142207187417153
"258",-0.923177333082372
"259",-2.05124760875306
"260",0.545659659145782
"261",0.300639715627783
"262",0.66358801619405
"263",0.779090505657139
"264",-0.676649486176595
"265",0.780525591783677
"266",-0.177704938386872
"267",0.0540810689141814
"268",-1.18763721221786
"269",0.597267761024294
"270",-0.932640381647548
"271",1.37947923523698
"272",0.484812675144725
"273",1.44256404120727
"274",0.459484896258437
"275",0.0335368210491826
"276",0.181022535309906
"277",1.68640339894962
"278",-0.362631341523046
"279",0.411745514141287
"280",0.672475494292653
"281",1.30879560637406
"282",1.95002304796884
"283",1.43028633209991
"284",0.590851916674677
"285",0.784009301653496
"286",-2.41493087198399
"287",0.0461166888244331
"288",0.50418837041038
"289",0.189727126221709
"290",-0.608992642157148
"291",1.61619606970927
"292",-0.335109996698886
"293",-0.489560787682838
"294",-0.806623968250492
"295",0.0253810957300267
"296",-0.999565336205353
"297",1.611934298156
"298",0.605124881711179
"299",2.00543504912205
"300",-2.13441459738617
"301",-1.98680056848626
"302",-0.0752490481730935
"303",0.217587505449417
"304",-0.323679659243431
"305",-0.343574757532536
"306",-0.144735062255142
"307",0.399630840442328
"308",-0.142923828626372
"309",1.3886564731737
"310",0.595036479550859
"311",1.48521610452294
"312",-0.720658659429457
"313",0.799259442647224
"314",0.927730737647465
"315",-0.980337122635794
"316",0.71161554152093
"317",-1.24463373921839
"318",-0.12051562521408
"319",1.02570014843469
"320",0.970986263741537
"321",0.751225608852099
"322",0.162193402376319
"323",0.932012090074032
"324",0.423749390071708
"325",-0.0778555743930554
"326",-1.21457515231017
"327",-0.016938519742631
"328",0.611250861016452
"329",-0.486380478281992
"330",-1.26067982665274
"331",-1.84985576984342
"332",0.114775716272646
"333",0.678212193677842
"334",0.829935476250052
"335",0.174837277826599
"336",-0.0338173868721671
"337",-0.316261439005866
"338",-0.203660349065331
"339",-0.389286818003973
"340",-0.15756029612928
"341",0.50032781092605
"342",-0.591557388195329
"343",-0.628502610459
"344",0.0227127124040693
"345",0.143104999543049
"346",-0.327862342397593
"347",-0.069048638777577
"348",-0.449671233763973
"349",0.702991283082402
"350",0.97454507689819
"351",0.776392755905032
"352",-0.19121879886611
"353",1.48069039323533
"354",0.486283798344909
"355",-0.530723529221646
"356",1.24061403034874
"357",-0.16310529154447
"358",0.646999575267543
"359",1.56909271564801
"360",1.7459921172593
"361",-1.20468394679162
"362",1.07147154501062
"363",0.08270801749412
"364",-0.0815793911775678
"365",0.519269802336175
"366",0.271003106812756
"367",-0.331871053212995
"368",1.27589706203063
