"","x"
"126",-0.987451048769285
"127",0.125895058158623
"128",0.153208587409595
"129",0.804171796792728
"130",0.734333956107547
"131",0.171383581087678
"132",-0.436281193076065
"133",-0.177818295860716
"134",1.44501137231801
"135",-0.398590937622543
"136",0.793276784569002
"137",1.46135606507198
"138",-0.254543416568142
"139",0.27134551371381
"140",0.500932198387847
"141",0.538787524528205
"142",1.68427342868409
"143",0.742620117700012
"144",-0.481388640388167
"145",-0.923083734183857
"146",0.464205230888788
"147",0.313031659628655
"148",-0.118409280426833
"149",-0.0418160230691
"150",-0.620712236317436
"151",0.466909604656609
"152",-0.275158634932416
"153",1.04150590649709
"154",0.233374782929591
"155",0.826209486361087
"156",-0.542022560324764
"157",-0.841729788036116
"158",-0.430375226811374
"159",-0.850363807157622
"160",0.00210352175233459
"161",-0.610409645998684
"162",-0.456838288310344
"163",0.717993367490298
"164",0.253645962653009
"165",-0.620062424438409
"166",0.0120756741555049
"167",0.491760562668019
"168",-0.886655862792033
"169",-0.1765666985304
"170",0.258670328046521
"171",0.352507230357897
"172",0.230414837947456
"173",-0.454427339549607
"174",0.499904712391246
"175",0.653634314752144
"176",-0.678969357111125
"177",-0.540769483760041
"178",-0.23416804001823
"179",-0.430610644869922
"180",-0.921977963460568
"181",-0.454895872880766
"182",-0.789130841577014
"183",-0.703863609230971
"184",-0.0209826438357616
"185",0.723842189585384
"186",0.731798174790075
"187",1.6577335606828
"188",0.347593346830492
"189",-0.788736611048225
"190",0.464435228148567
"191",-0.892141196170003
"192",0.313552551402103
"193",-0.735045052191706
"194",-0.071894383744255
"195",0.308581399772206
"196",0.405567983452252
"197",1.17927403694596
"198",1.00326616030563
"199",-0.404438851020009
"200",-1.52362272368803
"201",0.2063982120982
"202",-0.772655245050054
"203",-0.787358311176089
"204",-1.52754044750194
"205",0.798413101967309
"206",-0.423615458336709
"207",1.22833024281061
"208",0.284051380758349
"209",2.21798807582904
"210",-0.354595808441369
"211",-0.998457963601012
"212",0.120588463353539
"213",0.682429240607245
"214",-1.00372139379289
"215",0.63513783771932
"216",0.0773502965260685
"217",0.00771111997252088
"218",-0.384976585500054
"219",-0.658563155865717
"220",-0.154447423534578
"221",0.131445719797711
"222",0.658532101127913
"223",-0.789112744203691
"224",0.678816534253206
"225",0.784313374926596
"226",2.03633349476783
"227",-0.277043614166667
"228",-0.789315811519973
"229",0.2374343025471
"230",-0.286128088263589
"231",0.145956814459566
"232",-0.584081474362512
"233",-0.0400213959813825
"234",-0.105501259381203
"235",-0.966505079678727
"236",0.631211104058112
"237",-0.578456651952855
"238",-0.61617285447377
"239",-0.433600499351408
"240",0.305604547582429
"241",0.328466652757056
"242",0.699628460488417
"243",0.581705749706783
"244",-0.0838172083744847
"245",-1.05005824528976
"246",-1.15468102710317
"247",-1.57551513148599
"248",0.554201945769526
"249",0.849799477151741
"250",0.023973557938522
"251",0.382207873325196
"252",-1.36265019762604
"253",0.289376980212632
"254",-0.360649917312115
"255",1.29610097024496
"256",-0.983082451783769
"257",-0.0841465791568063
"258",0.259811685981622
"259",-0.157542850178865
"260",0.511313987314089
"261",-0.860150102465995
"262",1.43965568670739
"263",1.23990518573221
"264",-0.410418690219997
"265",1.46745231290594
"266",0.253009422793012
"267",-1.0770858883116
"268",0.669535610107902
"269",-0.802445669859015
"270",-0.771642774129778
"271",-0.238490032727596
"272",-0.850402702060259
"273",-0.344358552864048
"274",0.196282992515264
"275",-0.532035329511409
"276",-1.17098825583017
"277",-1.14242573021205
"278",0.28320577267461
"279",-0.895455778125536
"280",0.294746077155939
"281",-0.413617828641852
"282",-0.510790120605818
"283",0.64143344130796
"284",1.12607083375184
"285",-0.23300082555131
"286",0.26852638503758
"287",-1.04434586449465
"288",0.736782149363425
"289",0.300648178949933
"290",0.992398736187345
"291",0.369996174731377
"292",-0.289988007952193
"293",-1.24464273565033
"294",-1.22728014753854
"295",-1.94894119823398
"296",-0.389110837761098
"297",1.48931088846715
"298",0.13016585856141
"299",-0.639978895550304
"300",0.433453165644357
"301",1.01235263173746
"302",-0.26743107389714
"303",-0.693879895351402
"304",-0.8587528970877
"305",-0.893565706372039
"306",-2.02754538636916
"307",0.556024662129964
"308",-0.196227684561903
"309",-0.21216208266066
"310",0.28380182868539
"311",-0.816955774962492
"312",-1.5390378995842
"313",0.0645943664466965
"314",-0.369147966581647
"315",-0.789035620555235
"316",-0.187981240749397
"317",-0.238905907878754
"318",1.10052741711802
"319",0.415296817791897
"320",-0.0903113284266689
"321",0.768407603425243
"322",0.703351231328782
"323",1.3272213648136
"324",1.28064548160126
"325",-0.428119738535408
"326",0.985366269006109
"327",2.0428655957358
"328",-1.19745687824539
"329",-0.191710722602113
"330",-0.646991156280354
"331",0.730280922256983
"332",0.813797241975039
"333",0.267370105393851
"334",0.40910130936614
"335",-0.413411110158746
"336",-1.66966767273546
"337",0.162290645488503
"338",1.09025869203489
"339",0.222741671276489
"340",-0.447873350946326
"341",-0.575178224947542
"342",-0.570189822504982
"343",0.823403459317724
"344",0.482151181347094
"345",1.23692415088533
"346",1.20120415637487
"347",0.129350263779219
"348",-0.788519631731542
"349",-0.678259680944095
"350",-1.04703287941863
"351",0.203262569649799
"352",-0.493595185211637
"353",0.769708288344777
"354",-0.617520647324067
"355",-1.3492508337763
"356",0.448512683320957
"357",1.32851414723559
"358",0.964531624093217
"359",-0.828917417424716
"360",-0.176653550585655
"361",1.33188655049628
"362",-0.135054126523819
"363",0.763485196470668
"364",0.977713673347969
"365",0.231214905901747
"366",0.752683136270387
"367",0.663809746251788
"368",-0.849173778473188
