"","x"
"1",0.168900524728246
"2",-0.134683607425681
"3",-0.398786259602996
"4",0.0258016553777896
"5",0.136628805642005
"6",0.272911986364069
"7",0.252886724579751
"8",-0.387649999552673
"9",0.226550318360133
"10",0.0314314652843675
"11",0.0896044387646942
"12",-0.0234908852889525
"13",0.0122006494624032
"14",0.0171038196425618
"15",-0.15695636129387
"16",-0.0971795572899057
"17",0.0734099015034565
"18",0.132080832012187
"19",-0.0183465670368316
"20",-0.0722796444075684
"21",0.139828691906282
"22",-0.0856484830807621
"23",0.0246342217335588
"24",-0.0274112538369823
"25",-0.0616974772182705
"26",0.0505216569458035
"27",0.0251248455882795
"28",0.107119099103627
"29",0.03710920650574
"30",-0.122147572587391
"31",-0.0196996362957341
"32",-0.0652311584521936
"33",0.175866061945868
"34",-0.086632007875075
"35",0.0510411668187536
"36",0.111547274018551
"37",-0.306200613370633
"38",0.496742118292914
"39",0.0344340523142726
"40",0.214870474620192
"41",0.175389170860353
"42",-0.490327280321841
"43",0.145463178096057
"44",0.00928388653227026
"45",-0.132178470054083
"46",0.0284229634305042
"47",0.120855175375779
"48",-0.072457876468393
"49",0.356663902964085
"50",0.396468015340103
"51",-0.100196202507626
"52",-0.175634649588537
"53",-0.0888562275938353
"54",-0.086612814870528
"55",-0.438263836339865
"56",-0.0159179286162095
"57",0.115210795771283
"58",0.16118496042153
"59",0.0226375108600953
"60",-0.262799985338168
"61",-0.141055312109855
"62",-0.0135948703982524
"63",-0.358223323048955
"64",-0.0430685452623665
"65",-0.00153110518418701
"66",-0.101932421823082
"67",-0.0134955847921947
"68",0.114436246724529
"69",0.215146526218935
"70",0.00624159954928558
"71",0.144542320877908
"72",-0.160225519554187
"73",-0.0705085541177107
"74",0.0737279519920831
"75",-0.0941986460426178
"76",-0.142766354156077
"77",-0.279530008901736
"78",0.848173943418551
"79",-0.0870557580120705
"80",0.0586152610246138
"81",0.238989327320129
"82",0.0513306290702736
"83",-0.0844781553471579
"84",-0.0503428703033626
"85",0.538083243082069
"86",0.0880093512925139
"87",-0.274710816500001
"88",0.195441987278922
"89",-0.562868213965808
"90",0.514204779732476
"91",0.362012530625832
"92",0.339091626228068
"93",-0.0778917600116217
"94",0.475429914051151
"95",0.0310237046907406
"96",-0.102767843100697
"97",0.0218506618436618
"98",-0.193675271655417
"99",-0.0234225811508959
"100",0.244161121423804
"101",-0.046208754907804
"102",0.201313802948281
"103",-0.0765455098321775
"104",0.052394562321729
"105",-0.204001939451029
"106",0.0173950803989274
"107",-0.0920289339094454
"108",-0.0268647423873795
"109",0.0906737275655604
"110",0.12100112730163
"111",-0.123640123650313
"112",0.0465536025550393
"113",0.106738307658444
"114",-0.0627525970435096
"115",0.386204753858411
"116",-0.0554880970346016
"117",-0.117280117931614
"118",-0.157793396864525
"119",0.0779971913547566
"120",0.0252543368372266
"121",0.0371717458310135
"122",0.364252964301728
"123",0.0195505322087281
"124",-0.11179203622372
"125",-0.199651415717807
"126",-0.0344616386157255
"127",0.0834074996627624
"128",0.149763309429726
"129",0.00939898488482192
"130",-0.376053267269713
"131",-0.0294459735753954
"132",0.00542716138502177
"133",0.113405099150407
"134",0.151089962821855
"135",0.372044533328533
"136",0.355988747052291
"137",0.0187892976332446
"138",0.192491832385307
"139",-0.145421105943525
"140",-0.0736006319406117
"141",0.00145386661630822
"142",0.165653833106593
"143",-0.0513323227518986
"144",-0.0481758290326972
"145",-0.0502789053365999
"146",0.060004321264282
"147",-0.355102092303991
"148",0.316622193750795
"149",-0.0439110742828676
"150",0.10310132173254
"151",-0.0829820811304611
"152",-0.145087798209589
"153",0.138239393295183
"154",0.0658255968646024
"155",-0.85606520939112
"156",0.0368451335454212
"157",0.0456094916356483
"158",0.375031055601463
"159",0.258073460893793
"160",0.0514668588268618
"161",-0.0669977664009254
"162",0.220542326624937
"163",-0.0583310743031889
"164",0.00805098460679566
"165",-0.0538855719692418
"166",-0.184559011925644
"167",-0.0364818909337461
"168",0.223996397153936
"169",0.0275192466256564
"170",0.315297815242047
"171",0.0289597265745283
"172",0.0804567536542059
"173",0.183300541794038
"174",0.114475988071014
"175",-0.0066949348851587
"176",-0.0810218877140222
"177",-0.317411418721449
"178",-0.12787692719123
"179",0.0719228615574696
"180",0.316943080239142
"181",0.118616018047321
"182",-0.0866544879950978
"183",-0.118568464462041
"184",0.0873223647574061
"185",-0.0403020508512857
"186",-0.215034353263277
"187",0.173731915917412
"188",0.203775092996081
"189",-0.0865347922335128
"190",-0.0112543406272346
"191",0.0352681948500704
"192",0.170703669653285
"193",0.20081815114769
"194",-0.0642607970701582
"195",-0.0699382418937623
"196",-0.145909128179927
"197",-0.277571984896448
"198",-0.198651571431924
"199",0.648645365284321
"200",-0.195002802364237
"201",0.0455307582392378
"202",0.0484983575504355
"203",-0.0925432266083672
"204",-0.188411302293182
"205",-0.422474755262865
"206",-0.264484009984515
"207",0.132534218820557
"208",0.130113820115051
"209",-0.224743133327508
"210",0.0981523712636687
"211",-1.19435272411979
"212",0.458451655465546
"213",0.00044263370044026
"214",-1.15671601639014
"215",0.273898441768375
"216",-0.45052475385711
"217",-0.029032676450566
"218",-0.0121636062304189
"219",-0.124865865916089
"220",0.160118659195191
"221",0.0142377755361887
"222",0.0492502898227133
"223",-0.0866396142849437
"224",-0.0086595236290451
"225",0.448261443940565
"226",0.234240427638885
"227",0.0245776713750176
"228",-0.0866349715447511
"229",-0.0735075523640098
"230",-0.045793057708827
"231",0.176261768780006
"232",0.229803730754561
"233",0.0287180226527882
"234",-0.0292165791919315
"235",-1.17226379847785
"236",0.436075359963476
"237",0.604555511285662
"238",-0.060607749181541
"239",0.0443902549543216
"240",-0.0804052831510336
"241",0.232208926927416
"242",-0.0338518626656699
"243",0.266134247478001
"244",-0.100509423957931
"245",-0.0482747283063772
"246",-0.0979398315223623
"247",-0.073128859168356
"248",-0.225425618165454
"249",0.579437813713427
"250",-0.0179156716638181
"251",0.217822461680236
"252",0.091717856245665
"253",-0.0413922805076672
"254",-0.147219614581412
"255",0.10770521421631
"256",-0.0528131984806307
"257",-0.282090975563929
"258",0.0459420771569907
"259",-0.0492681067693085
"260",-0.294902102479073
"261",0.0991962214935256
"262",-0.165290190685995
"263",0.188293243607599
"264",-0.0831470664106124
"265",0.123132938833222
"266",-0.0443264102108122
"267",0.0963214924580421
